Filename,Segment,WC,WPS,Sixltr,Dic,Funct,TotPron,PronPer,Yo,Nosotro,TuUtd,ElElla,Ellos,PronImp,Articulo,Verbos,VerbAux,Pasado,Present,Futuro,Adverb,Prepos,Conjunc,Negacio,Cuantif,Numeros,Maldec,verbYO,verbTU,verbNOS,verbosEL,verbELLOS,Subjuntiv,VosUtds,formal,informal,verbVos,Social,Familia,Amigos,Humanos,Afect,EmoPos,EmoNeg,Ansiedad,Enfado,Triste,MecCog,Insight,Causa,Discrep,Tentat,Certeza,Inhib,Incl,Excl,Percept,Ver,Oir,Sentir,Biolog,Cuerpo,Salud,Sexual,Ingerir,Relativ,Movim,Espacio,Tiempo,Trabajo,Logro,Placer,Hogar,Dinero,Relig,Muerte,Asentir,NoFluen,Relleno,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
sr18.txt,1,1216,"25,87","21,79","69,16","46,71","11,27","6,83","0,33","0,41","0,00","6,41","1,81","4,44","11,76","8,88","0,66","2,38","4,85","0,00","3,45","16,61","5,51","1,48","1,81","3,04","0,00","1,97","0,00","0,00","2,96","0,66","0,99","0,66","0,00","0,00","0,00","7,32","0,08","0,25","0,82","2,55","1,32","1,23","0,16","0,41","0,58","15,54","2,14","0,74","0,33","1,48","1,15","0,33","6,25","2,80","2,96","1,32","0,49","0,33","2,55","0,90","0,16","0,25","0,90","9,21","1,23","5,18","3,12","1,32","1,32","0,66","0,33","0,33","0,25","0,25","0,16","0,00","0,00","11,60","3,78","7,07","0,25","0,41","0,08","0,00","0,00","0,00","0,00","0,00","0,00"
sr19.txt,1,34676,"17,12","19,27","71,80","47,69","14,06","9,05","1,07","0,25","0,74","7,60","2,90","5,01","10,93","8,92","0,73","3,25","4,40","0,00","3,89","15,06","5,78","1,53","1,70","2,52","0,09","1,58","0,04","0,11","3,05","0,63","0,95","0,35","0,00","0,17","0,00","10,03","0,89","0,19","0,78","2,51","1,31","1,06","0,19","0,49","0,19","17,19","1,77","0,79","0,59","1,85","1,35","0,48","6,75","2,06","2,71","0,84","0,92","0,41","1,44","0,54","0,33","0,18","0,56","9,05","1,88","4,52","3,23","2,40","1,49","0,79","0,74","0,48","0,15","0,15","0,22","0,05","0,00","13,79","5,78","6,12","0,33","0,03","0,17","0,09","0,04","1,12","0,06","0,03","0,01"
sr20.txt,1,36619,"16,69","18,87","71,46","47,66","14,02","9,27","1,24","0,27","0,92","7,62","2,64","4,75","10,95","9,12","0,81","3,59","4,36","0,00","3,99","15,24","5,85","1,62","1,55","2,34","0,07","1,62","0,06","0,16","3,23","0,55","0,84","0,32","0,01","0,19","0,00","9,67","0,59","0,12","0,48","2,69","1,52","1,11","0,19","0,43","0,25","16,80","1,76","0,92","0,62","1,82","1,26","0,39","6,66","2,10","3,00","0,69","1,28","0,44","1,58","0,52","0,31","0,16","0,72","9,43","2,12","4,62","3,32","2,21","1,66","0,89","0,58","0,54","0,17","0,19","0,22","0,13","0,00","14,08","6,01","6,11","0,40","0,01","0,20","0,05","0,04","1,20","0,04","0,01","0,02"
vm01.txt,1,358,"17,05","18,99","71,23","45,53","15,92","9,22","1,68","0,00","1,12","5,31","3,91","6,70","12,29","10,89","0,84","0,28","10,61","0,00","1,96","11,45","4,75","0,56","2,23","0,28","0,00","1,68","0,56","0,00","2,23","1,68","1,68","0,56","0,00","1,12","0,00","12,57","0,00","0,28","0,56","3,91","3,91","1,40","0,00","0,28","0,56","19,55","2,23","1,40","1,68","2,51","1,12","0,28","5,31","1,12","0,84","0,28","0,28","0,00","0,84","0,28","0,00","0,56","0,28","7,82","1,12","5,03","2,23","2,79","2,23","1,96","0,00","1,40","0,00","1,12","0,28","0,00","0,00","13,41","4,47","6,42","0,56","0,00","1,40","0,00","0,00","0,00","0,00","0,56","0,00"
vm02.txt,1,923,"34,19","24,16","74,54","46,37","13,43","9,10","0,65","0,00","0,11","8,23","1,95","4,33","16,25","8,45","0,98","1,73","5,85","0,00","2,49","15,49","3,79","1,84","1,30","1,63","0,00","0,76","0,00","0,11","2,71","1,08","0,76","0,33","0,11","0,00","0,00","7,69","0,54","0,11","0,76","3,68","2,17","1,95","0,00","1,52","0,11","16,25","1,84","0,87","0,76","1,63","0,98","0,33","6,07","1,52","1,73","0,54","0,33","0,22","0,76","0,00","0,43","0,00","0,33","8,13","0,98","5,53","2,06","5,74","2,38","0,98","0,22","0,00","0,11","0,11","0,22","0,11","0,00","8,88","2,93","4,98","0,33","0,54","0,11","0,00","0,00","0,00","0,00","0,00","0,00"
vm03.txt,1,274,"30,44","24,09","71,17","44,53","13,50","6,93","0,73","0,36","0,73","6,20","2,55","6,57","8,39","9,12","1,46","2,19","6,57","0,00","4,38","14,23","5,84","1,82","1,09","1,09","0,00","0,73","0,00","0,00","4,01","0,00","0,00","0,36","0,00","0,00","0,00","9,12","0,00","0,00","0,00","4,01","2,19","1,82","0,36","1,09","0,00","18,98","1,46","0,36","0,73","2,92","1,46","0,00","6,57","1,46","5,47","0,36","1,09","2,92","2,19","0,73","0,36","0,00","1,09","5,84","1,46","3,28","1,82","3,65","1,46","0,73","1,46","1,09","1,09","0,00","0,00","0,00","0,00","17,88","3,28","6,20","0,00","0,00","0,00","0,00","0,00","8,39","0,00","0,00","0,00"
vm04.txt,1,139,"17,38","23,74","74,10","42,45","12,95","5,04","0,00","0,00","0,00","5,04","2,16","7,91","15,11","14,39","2,88","5,04","8,63","0,00","2,88","10,07","5,04","0,00","0,00","2,88","0,00","2,16","0,00","0,00","5,04","0,72","4,32","0,72","0,00","0,00","0,00","7,91","1,44","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","21,58","2,88","0,72","0,72","2,88","1,44","0,72","6,47","1,44","4,32","0,00","1,44","1,44","1,44","0,72","0,00","0,00","0,72","4,32","0,72","2,16","2,88","4,32","5,04","0,00","0,00","0,00","0,72","0,00","0,00","0,00","0,00","21,58","5,76","4,32","0,00","0,00","0,00","0,00","0,00","11,51","0,00","0,00","0,00"
vm05.txt,1,511,"13,81","15,66","74,17","46,77","14,29","9,20","3,13","0,20","0,59","5,28","1,17","5,09","11,94","12,72","0,59","3,33","8,41","0,00","5,68","13,11","5,09","1,76","2,15","1,17","0,00","2,74","0,00","0,59","3,52","0,78","1,96","0,39","0,00","0,39","0,00","7,83","0,00","0,59","0,98","2,94","1,57","1,17","0,20","0,59","0,39","18,98","2,94","0,98","1,57","2,15","0,78","0,78","4,89","1,37","4,31","1,57","0,98","0,00","2,54","0,20","1,37","0,00","1,17","11,35","2,35","5,09","4,31","1,17","1,17","0,98","0,39","0,59","0,00","0,20","0,00","0,20","0,00","13,50","7,24","5,09","0,39","0,00","0,59","0,20","0,00","0,00","0,00","0,00","0,00"
vm06.txt,1,166,"18,44","21,69","79,52","46,99","13,86","6,02","0,60","0,00","0,00","5,42","1,81","7,83","13,86","12,65","1,81","2,41","9,64","0,00","4,82","9,64","6,02","3,01","2,41","2,41","0,60","3,01","0,00","0,60","3,61","0,60","1,20","0,00","0,00","0,00","0,00","7,83","0,60","0,60","1,81","4,22","2,41","1,81","0,00","0,00","0,00","21,69","1,81","0,60","1,20","3,61","1,81","0,60","3,61","3,01","2,41","1,20","1,20","0,00","1,20","0,60","0,60","0,00","0,60","9,64","4,22","3,61","1,81","4,22","5,42","1,81","0,00","1,81","0,00","1,20","0,60","0,00","0,00","8,43","5,42","2,41","0,00","0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
vm07.txt,1,227,"17,46","14,54","77,09","48,46","15,86","11,01","0,44","0,00","0,44","9,69","4,85","4,85","15,86","16,74","0,88","1,32","13,22","0,00","3,08","12,78","4,41","0,88","1,32","1,32","0,44","0,44","0,00","0,00","3,52","0,44","1,76","0,44","0,00","0,00","0,00","13,66","0,00","0,00","0,88","6,17","2,64","3,08","0,00","2,20","0,44","17,18","3,52","0,88","1,32","2,20","0,88","0,44","4,85","0,44","3,08","0,00","0,88","1,32","0,88","0,44","0,00","0,44","0,44","7,49","1,32","3,08","3,08","2,64","2,20","1,76","0,00","0,44","0,00","0,00","0,00","0,44","0,00","17,18","6,17","3,96","0,88","0,00","0,88","0,00","3,96","0,00","0,00","0,00","1,32"
vm08.txt,1,615,"51,25","26,18","65,37","44,39","11,71","7,64","0,00","0,00","0,33","7,64","2,60","4,07","13,98","5,85","0,33","1,79","3,74","0,00","1,79","15,12","5,04","0,81","0,33","2,76","0,00","0,33","0,00","0,00","1,63","0,16","0,81","0,33","0,00","0,00","0,00","7,80","0,16","0,00","0,00","3,25","1,14","1,79","0,16","0,81","0,33","14,96","1,14","1,46","0,49","1,14","0,65","0,81","6,50","1,46","1,30","0,49","0,33","0,00","1,14","0,33","0,16","0,00","0,33","5,20","0,98","4,23","0,33","2,11","0,81","1,63","0,49","2,11","0,81","0,33","0,33","0,00","0,00","7,64","1,95","5,20","0,16","0,00","0,00","0,00","0,16","0,16","0,00","0,00","0,00"
vm09.txt,1,335,"33,50","22,99","76,42","49,55","16,72","12,54","2,39","0,30","0,30","9,85","2,09","4,18","12,54","8,96","1,19","2,69","5,37","0,00","3,88","14,63","6,87","0,90","0,90","2,99","0,00","1,79","0,00","0,30","2,09","1,19","1,19","0,30","0,00","0,00","0,00","8,06","0,30","0,30","0,30","3,28","1,49","1,49","0,00","0,90","0,00","17,61","3,88","1,79","1,79","2,09","0,30","0,90","4,78","1,79","2,39","0,30","1,49","0,60","1,19","0,30","0,90","0,00","0,30","8,66","2,39","3,88","4,48","1,49","1,49","1,79","0,00","1,19","0,00","0,60","0,30","0,00","0,00","7,46","2,99","2,69","0,60","0,00","0,00","0,00","0,00","0,00","0,00","1,19","0,00"
vm10.txt,1,432,"25,41","13,43","74,07","51,39","18,52","12,73","4,17","0,00","0,69","8,10","3,24","5,79","11,11","9,72","0,46","2,78","6,48","0,00","5,32","13,66","6,94","0,69","1,62","1,62","0,23","2,08","0,00","0,00","3,01","0,00","0,93","0,00","0,00","0,46","0,00","8,80","0,69","0,00","0,69","2,78","2,55","0,23","0,00","0,23","0,00","20,60","3,01","0,93","0,93","2,31","1,16","0,00","7,41","1,85","5,32","0,46","0,69","3,70","3,24","1,85","0,69","0,00","1,16","10,65","2,08","5,32","3,47","3,24","2,55","0,93","0,23","0,23","0,00","0,00","0,46","0,23","0,00","9,26","3,94","5,09","0,00","0,00","0,23","0,00","0,00","0,00","0,00","0,00","0,00"
vm11.txt,1,325,"23,21","19,69","75,38","44,62","12,92","8,31","0,31","0,31","1,85","6,15","1,23","4,62","11,69","6,77","0,92","1,54","5,23","0,00","2,46","16,62","3,38","0,62","1,54","3,38","1,23","0,92","0,00","0,31","1,85","1,23","0,62","0,31","0,00","1,85","0,00","10,15","0,62","0,00","0,31","6,15","3,69","2,77","0,31","2,46","0,00","12,92","1,54","0,31","1,54","2,46","0,92","0,31","5,85","0,62","2,46","0,62","0,92","0,31","0,92","0,31","0,00","0,00","0,62","12,31","1,85","7,69","2,77","3,08","1,54","2,77","1,54","1,23","0,31","0,00","0,62","0,00","0,00","17,54","5,23","6,15","0,62","0,31","0,00","0,00","0,00","4,92","0,00","0,00","0,31"
vm12.txt,1,429,"30,64","23,78","70,63","44,29","11,19","6,29","0,00","0,23","0,93","6,29","1,17","4,90","12,35","9,79","0,93","2,10","7,23","0,00","3,50","14,92","5,36","0,23","1,17","0,47","0,00","0,93","0,00","0,23","4,20","0,47","1,17","0,00","0,00","0,00","0,00","6,53","0,23","0,47","1,17","3,73","1,40","1,86","0,47","1,40","0,00","16,32","1,63","0,47","1,17","0,93","0,70","0,23","6,99","0,93","2,10","0,23","0,23","0,93","2,56","0,93","0,47","0,23","1,17","8,62","1,63","5,36","1,86","4,90","1,86","1,86","0,23","0,47","0,23","0,00","0,23","0,00","0,00","21,68","2,80","7,46","0,47","0,23","0,47","0,00","0,00","9,79","0,47","0,00","0,00"
vm13.txt,1,236,"39,33","18,64","83,90","51,27","21,19","13,98","0,00","0,00","0,85","13,56","3,81","7,20","13,98","15,25","0,42","0,42","11,86","0,00","2,54","15,25","5,08","2,12","0,42","0,85","0,00","1,69","0,00","0,42","5,93","0,85","3,39","0,00","0,00","0,00","0,00","12,29","0,00","0,00","0,85","9,75","5,93","2,12","1,69","0,85","0,00","19,92","2,97","2,12","1,69","3,81","0,42","0,00","4,24","2,97","5,08","0,42","3,81","0,00","0,85","0,00","0,42","0,00","0,42","5,93","0,85","5,08","0,42","2,54","3,39","0,85","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8,47","2,54","5,93","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
vm14.txt,1,364,"18,20","21,70","71,43","43,41","12,64","5,22","0,27","0,82","0,00","4,95","0,55","7,42","15,11","9,62","0,55","1,10","7,69","0,00","0,55","15,11","1,92","0,27","1,37","1,92","0,00","1,37","0,00","0,27","3,30","0,00","1,37","0,00","0,00","0,00","0,00","5,49","0,00","0,00","0,00","4,12","2,47","1,37","0,27","0,55","0,27","20,05","4,12","0,55","0,82","2,47","1,37","0,27","4,95","0,82","2,20","0,55","1,10","0,27","1,10","0,55","0,27","0,00","0,27","6,87","1,65","2,47","2,75","3,30","2,47","1,65","0,00","0,00","0,27","0,00","0,27","0,00","0,00","13,74","4,95","6,32","0,27","0,00","0,55","0,00","0,00","1,65","0,00","0,00","0,00"
vm15.txt,1,2605,"26,86","20,69","76,20","49,83","15,66","10,36","1,88","0,04","0,38","8,21","2,50","5,30","11,94","9,21","1,04","1,92","5,83","0,00","3,76","16,43","5,41","1,34","1,34","1,96","0,15","1,54","0,00","0,04","2,80","0,38","1,07","0,58","0,12","0,00","0,00","9,33","0,08","0,00","0,50","4,26","1,50","2,84","0,31","1,19","0,61","18,73","2,57","1,23","1,04","1,84","0,81","0,42","6,53","2,03","3,76","1,00","1,00","0,61","2,07","0,65","0,15","0,19","1,27","8,52","2,03","4,80","1,92","2,26","1,84","1,27","0,61","1,54","0,04","0,35","0,23","0,15","0,00","11,75","2,92","7,87","0,04","0,00","0,92","0,00","0,00","0,00","0,00","0,00","0,00"
vm16.txt,1,552,"24,00","18,30","70,11","46,74","12,14","7,43","1,63","0,00","0,91","5,25","0,91","4,71","11,96","9,06","1,09","1,09","6,70","0,00","5,07","15,76","4,89","2,72","1,99","2,17","0,18","1,27","0,18","0,36","2,17","0,91","0,72","0,18","0,00","0,36","0,00","5,43","0,18","0,00","0,72","2,90","2,17","1,27","0,00","0,54","0,00","15,94","1,27","0,54","1,09","1,81","1,45","0,36","3,80","1,81","2,72","0,36","0,36","1,81","1,99","0,91","0,72","0,00","0,36","8,33","1,09","5,43","2,17","2,54","2,17","0,36","0,00","0,72","0,36","0,18","0,54","0,00","0,00","19,20","5,80","5,80","0,18","0,54","0,18","0,00","0,00","3,80","1,09","1,45","0,36"
vm17.txt,1,2993,"27,97","21,92","73,17","50,65","13,36","8,59","0,00","0,13","0,33","8,42","2,71","4,78","16,67","7,75","0,50","1,80","5,01","0,00","3,21","16,20","5,71","0,74","0,87","2,21","0,13","0,53","0,00","0,00","2,14","0,43","1,34","0,20","0,00","0,00","0,00","7,89","0,74","0,07","0,53","2,97","1,67","1,30","0,00","0,67","0,07","15,94","1,54","1,10","0,77","2,04","1,20","0,30","5,98","1,87","2,64","0,97","0,27","0,30","1,87","0,57","0,10","0,23","1,27","8,85","2,04","5,41","2,31","2,41","1,80","1,27","0,57","1,30","0,84","0,00","0,23","0,07","0,00","9,36","3,47","4,88","0,00","0,00","0,10","0,00","0,90","0,00","0,00","0,00","0,00"
vm18.txt,1,3483,"43,54","22,80","77,23","51,62","16,37","9,62","0,06","0,14","1,03","9,33","2,64","6,75","13,09","9,65","0,60","2,30","6,46","0,06","4,48","15,36","6,00","1,87","1,84","1,95","0,09","0,92","0,00","0,17","3,50","0,49","2,04","0,17","0,00","0,03","0,00","10,82","0,55","0,46","0,80","3,50","1,44","1,72","0,29","0,92","0,26","19,04","2,64","1,21","1,06","2,67","1,00","0,37","5,86","1,95","3,16","0,66","1,12","0,83","1,38","0,40","0,37","0,06","0,63","9,13","1,92","4,68","2,90","2,35","1,29","0,95","0,60","1,09","0,11","0,14","0,29","0,03","0,00","13,29","5,08","6,75","0,23","0,03","0,40","0,06","0,17","0,00","0,00","0,55","0,03"
vm19.txt,1,364,"26,00","23,35","73,35","46,15","15,11","9,07","1,65","0,00","0,55","6,87","1,65","6,04","10,71","9,07","0,55","1,92","6,04","0,00","3,30","15,38","4,95","1,65","1,37","0,82","0,00","1,10","0,00","0,00","2,47","0,55","1,65","0,55","0,27","0,00","0,00","6,32","0,00","0,27","0,27","4,95","3,30","1,37","0,27","1,37","0,00","16,76","2,20","1,10","0,55","3,02","1,37","0,27","3,85","3,57","3,57","1,10","0,55","0,55","1,10","0,00","0,00","0,27","0,82","8,24","2,20","4,12","2,47","6,04","2,47","1,10","0,27","0,55","0,27","0,55","0,82","0,00","0,00","10,16","3,85","4,95","0,55","0,27","0,00","0,00","0,00","0,00","0,00","0,55","0,00"
vm20.txt,1,311,"17,28","19,94","69,45","43,73","13,83","9,00","2,25","0,00","0,64","6,75","2,25","4,82","11,58","10,61","0,96","2,25","7,40","0,00","5,14","10,93","3,86","4,18","0,96","2,25","0,00","2,57","0,00","0,00","5,14","0,32","1,61","0,00","0,00","0,00","0,00","6,75","0,00","0,00","0,32","2,57","0,96","0,96","0,00","0,32","0,00","18,01","2,57","1,61","1,93","2,25","0,96","0,00","3,22","1,29","3,86","0,96","1,61","1,29","1,29","0,32","0,32","0,00","0,64","8,68","2,25","3,22","3,54","2,89","0,32","1,29","0,32","0,64","0,32","0,00","0,32","0,00","0,00","19,29","6,11","3,86","0,96","0,32","0,00","0,00","0,00","6,11","0,00","0,00","1,93"
al01.txt,1,1156,"23,59","23,53","68,86","46,11","13,15","8,48","0,09","0,00","0,17","8,30","3,37","4,67","12,37","8,48","0,26","2,51","4,67","0,00","3,03","15,05","6,57","1,56","0,95","1,38","0,00","0,43","0,17","0,00","2,16","0,87","0,95","0,17","0,00","0,00","0,00","8,74","0,52","0,26","0,43","4,50","1,56","2,94","0,26","1,64","0,43","16,18","1,47","0,69","0,52","1,47","1,56","0,35","6,57","1,47","1,90","0,35","0,26","0,61","1,82","0,78","0,26","0,26","0,87","7,09","2,08","3,37","2,34","2,51","1,30","1,04","0,43","1,04","0,61","0,61","0,35","0,00","0,00","8,91","4,15","3,46","0,26","0,00","0,09","0,00","0,26","0,00","0,00","0,69","0,00"
al02.txt,1,1097,"17,14","23,70","73,20","48,04","13,95","7,93","0,00","0,36","0,64","7,66","2,64","6,02","11,39","10,67","1,19","1,91","7,93","0,00","4,01","13,04","7,93","2,19","1,73","2,28","0,00","0,73","0,00","0,09","3,74","1,37","1,64","0,27","0,09","0,00","0,00","9,30","0,27","0,27","0,27","4,10","1,55","2,46","0,18","0,73","0,27","19,33","2,83","1,19","0,73","2,64","0,91","0,64","6,65","1,82","2,64","0,64","0,73","0,27","2,01","0,82","0,27","0,27","1,28","6,93","1,73","4,28","1,91","3,10","3,01","0,36","0,09","1,37","0,36","0,36","0,27","0,00","0,00","9,12","5,65","2,64","0,27","0,00","0,27","0,00","0,00","0,00","0,00","0,00","0,27"
al03.txt,1,1104,"20,83","23,10","72,46","46,83","11,68","6,52","0,09","0,91","0,27","6,25","2,36","5,16","12,59","8,15","0,63","1,54","5,80","0,00","2,81","15,85","6,34","1,54","1,36","1,27","0,00","0,18","0,00","0,09","2,72","0,18","1,09","0,18","0,00","0,00","0,00","9,33","0,54","0,27","0,27","4,17","2,08","2,63","0,82","1,09","0,54","19,29","1,54","0,82","1,18","1,72","1,09","0,72","7,79","2,17","3,62","0,63","1,72","0,36","1,63","0,63","0,09","0,18","0,82","8,15","1,36","5,25","1,99","2,36","2,26","0,82","0,54","0,91","0,45","0,09","0,18","0,00","0,00","8,61","4,53","3,17","0,45","0,00","0,36","0,00","0,00","0,00","0,00","0,00","0,09"
al04.txt,1,863,"16,28","22,71","70,57","47,51","14,14","7,76","0,35","0,23","1,04","7,18","1,74","6,37","10,89","8,34","0,23","1,51","5,68","0,00","3,59","16,34","5,33","1,62","1,62","1,97","0,00","1,16","0,12","0,23","2,78","0,23","1,51","0,12","0,00","0,23","0,00","8,46","0,23","0,00","0,58","2,43","1,97","0,81","0,12","0,23","0,12","17,38","0,93","1,62","1,16","2,90","0,93","0,35","4,87","2,67","1,74","0,46","0,58","0,00","1,27","0,46","0,00","0,00","1,04","8,81","1,51","5,79","2,20","3,59","2,20","0,58","0,58","1,39","0,00","0,12","0,23","0,00","0,00","9,62","4,98","2,90","0,46","0,00","1,27","0,00","0,00","0,00","0,00","0,00","0,00"
al05.txt,1,1649,"18,74","20,92","76,59","49,06","14,25","6,97","0,00","0,73","0,73","6,85","2,30","7,28","12,98","10,73","0,97","2,55","7,58","0,00","4,12","14,61","6,55","1,21","1,82","1,09","0,00","0,85","0,00","0,61","4,18","0,24","1,21","0,00","0,00","0,00","0,00","9,34","0,85","0,61","0,24","4,85","2,06","2,67","0,97","1,82","0,12","20,32","2,49","1,21","1,09","2,06","1,70","0,36","6,67","2,91","3,52","0,73","1,33","0,12","2,18","0,73","0,00","0,49","1,21","8,73","0,97","5,70","2,43","2,85","2,49","0,61","0,24","1,09","0,85","0,24","0,24","0,00","0,00","9,22","4,49","3,52","0,36","0,00","0,85","0,00","0,00","0,00","0,00","0,00","0,00"
al06.txt,1,909,"22,73","23,32","72,94","47,30","13,86","8,69","0,00","0,00","0,44","8,58","2,64","5,17","15,07","9,13","0,55","2,09","6,71","0,00","2,20","15,62","4,73","0,77","1,65","1,21","0,00","0,77","0,00","0,11","3,52","0,66","1,87","0,11","0,00","0,11","0,00","8,80","0,22","0,33","0,44","4,29","2,97","0,88","0,22","0,33","0,00","16,17","2,20","0,44","0,33","1,32","0,77","0,66","8,36","0,99","2,86","0,77","1,21","0,22","1,43","0,55","0,33","0,00","0,66","7,70","1,10","5,06","2,42","2,42","2,64","0,77","0,55","0,66","3,19","0,11","0,11","0,00","0,00","7,37","4,07","2,64","0,33","0,00","0,33","0,00","0,00","0,00","0,00","0,00","0,00"
al07.txt,1,762,"16,21","23,75","78,08","49,87","17,06","8,27","0,26","0,00","0,26","7,87","1,84","8,79","13,25","10,10","0,39","0,92","9,19","0,00","3,54","13,91","6,04","1,57","2,10","1,44","0,13","0,79","0,00","0,13","3,41","2,23","1,71","0,39","0,00","0,00","0,00","8,79","0,52","0,13","0,26","5,51","1,97","3,67","1,31","1,71","0,26","22,05","1,44","0,52","1,71","3,15","2,62","0,92","5,38","1,57","3,15","0,39","1,44","0,79","2,10","0,79","0,66","0,13","0,66","6,04","1,44","3,41","1,57","3,41","2,62","0,39","0,26","0,66","0,26","0,39","0,66","0,00","0,00","10,50","5,38","4,33","0,00","0,00","0,79","0,00","0,00","0,00","0,00","0,00","0,00"
al08.txt,1,839,"22,08","23,00","73,90","48,39","15,14","6,56","0,00","0,12","0,83","6,56","1,67","8,58","11,92","10,73","0,95","1,55","8,58","0,00","4,17","13,59","5,48","1,79","2,74","2,03","0,00","0,60","0,00","0,24","4,41","0,83","0,83","0,24","0,00","0,00","0,00","8,58","0,36","0,00","0,48","3,10","2,03","1,31","0,36","0,60","0,48","19,31","1,67","0,24","0,60","4,05","1,67","0,83","5,96","1,19","2,98","0,36","1,43","0,48","0,95","0,24","0,36","0,00","0,48","7,51","1,55","3,46","2,74","2,74","1,91","0,36","0,12","1,31","0,24","0,36","0,12","0,00","0,00","8,22","4,41","3,58","0,12","0,00","0,12","0,00","0,00","0,00","0,00","0,00","0,00"
al09.txt,1,1161,"25,80","26,01","68,48","46,68","13,52","7,41","0,00","0,26","0,43","7,32","2,58","6,12","11,97","8,01","0,34","2,07","5,00","0,00","3,01","14,81","6,46","1,12","1,64","2,41","0,00","0,78","0,09","0,00","2,76","0,26","1,55","0,52","0,00","0,00","0,00","8,27","0,09","0,17","0,17","3,96","1,64","2,07","0,26","1,38","0,34","18,09","1,29","0,86","0,78","1,55","1,12","0,60","6,72","2,07","1,72","0,43","0,43","0,43","1,46","0,69","0,26","0,09","0,69","7,84","1,98","3,70","3,10","2,24","1,89","0,52","0,09","1,03","0,34","0,09","0,00","0,00","0,00","8,10","3,70","2,76","0,43","0,00","0,26","0,00","0,09","0,00","0,00","0,69","0,17"
al10.txt,1,1168,"16,69","23,72","72,26","47,00","12,50","6,34","0,00","0,00","0,17","6,34","2,23","6,16","12,59","8,48","0,17","1,11","6,68","0,00","3,17","14,47","6,76","1,11","1,97","2,57","0,09","0,43","0,00","0,00","2,65","0,94","1,28","0,26","0,00","0,00","0,00","7,53","0,26","0,26","0,34","2,91","1,88","1,03","0,09","0,51","0,17","19,61","1,37","0,86","0,68","3,42","1,54","0,86","6,34","2,83","2,57","0,09","1,03","0,09","2,05","0,68","0,17","0,34","0,94","8,90","1,54","5,65","2,14","3,25","3,42","1,20","0,34","1,11","0,26","0,17","0,00","0,00","0,00","10,02","5,91","2,83","0,26","0,00","0,17","0,00","0,00","0,00","0,00","0,86","0,00"
al11.txt,1,1078,"15,62","21,61","72,08","47,77","16,05","8,44","0,28","0,46","0,46","8,07","2,41","7,61","12,34","9,93","0,56","0,93","7,88","0,00","3,43","12,52","6,31","2,60","1,76","1,58","0,00","0,46","0,00","0,19","3,71","1,21","0,93","0,09","0,00","0,09","0,00","8,72","0,37","0,28","0,56","4,55","1,76","2,13","0,65","1,21","0,28","20,13","2,04","1,21","0,46","2,41","1,02","0,65","4,73","2,69","1,86","0,19","1,02","0,37","1,86","0,56","0,83","0,28","0,46","4,55","0,65","2,04","2,04","2,78","2,13","0,46","0,09","0,65","0,19","0,28","0,46","0,00","0,00","9,83","6,31","3,15","0,28","0,00","0,09","0,00","0,00","0,00","0,00","0,00","0,00"
al12.txt,1,1230,"21,96","21,54","70,57","48,46","13,50","8,29","0,16","0,00","0,33","7,97","2,60","5,20","13,01","7,40","0,16","1,14","5,45","0,00","3,09","17,24","5,61","1,87","0,89","2,11","0,08","0,57","0,00","0,00","2,93","0,41","0,73","0,41","0,00","0,00","0,00","7,15","0,24","0,16","0,41","3,50","1,71","1,95","0,24","0,89","0,24","17,15","1,63","1,14","1,46","3,58","0,81","0,24","5,37","2,28","2,20","0,24","0,73","0,49","2,03","0,98","0,41","0,24","0,73","6,75","1,38","3,82","1,87","2,60","2,28","0,81","0,33","0,89","0,16","0,24","0,16","0,00","0,00","8,70","4,39","3,41","0,41","0,00","0,16","0,00","0,00","0,00","0,00","0,16","0,16"
al13.txt,1,848,"21,20","23,35","72,64","49,41","14,03","8,14","0,12","0,00","0,12","8,02","2,95","5,90","14,27","8,25","0,35","2,95","4,01","0,00","3,54","15,33","7,08","1,89","1,42","1,30","0,00","0,47","0,00","0,00","1,77","0,59","0,47","0,12","0,00","0,00","0,00","8,14","0,83","0,12","0,47","5,19","1,77","3,42","0,24","1,42","1,06","16,75","0,71","0,83","0,35","1,65","1,65","0,12","6,49","1,53","2,12","0,24","0,24","0,83","2,36","0,94","0,35","0,00","1,18","7,55","2,24","3,66","2,83","1,89","1,18","0,35","0,24","1,65","0,59","0,59","0,47","0,00","0,00","7,90","4,60","3,07","0,12","0,00","0,12","0,00","0,00","0,00","0,00","0,00","0,00"
